CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1M_School closing,C1M_Flag,C2M_Workplace closing,C2M_Flag,C3M_Cancel public events,C3M_Flag,C4M_Restrictions on gatherings,C4M_Flag,C5M_Close public transport,C5M_Flag,C6M_Stay at home requirements,C6M_Flag,C7M_Restrictions on internal movement,C7M_Flag,C8EV_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H6M_Flag,H7_Vaccination policy,H7_Flag,H8M_Protection of elderly people,H8M_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,StringencyIndex_Average_ForDisplay,GovernmentResponseIndex_Average,GovernmentResponseIndex_Average_ForDisplay,ContainmentHealthIndex_Average,ContainmentHealthIndex_Average_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210128,3.00,1,2.00,1,1.00,1,2.00,1,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,20855,334,NV,Under 50%,54.63,54.63,63.44,63.44,61.79,61.79,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210129,3.00,1,2.00,1,1.00,1,2.00,1,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,20882,334,NV,Under 50%,54.63,54.63,63.44,63.44,61.79,61.79,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210130,3.00,1,2.00,1,1.00,1,2.00,1,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,20899,334,NV,Under 50%,54.63,54.63,63.44,63.44,61.79,61.79,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210131,3.00,1,2.00,1,1.00,1,2.00,1,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,20925,334,NV,Under 50%,54.63,54.63,63.44,63.44,61.79,61.79,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210201,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,20957,334,NV,Under 50%,37.96,37.96,54.06,54.06,51.07,51.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210202,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,20979,335,NV,Under 50%,37.96,37.96,54.06,54.06,51.07,51.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210203,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,21015,336,NV,Under 50%,37.96,37.96,54.06,54.06,51.07,51.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210204,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,21036,337,NV,Under 50%,37.96,37.96,54.06,54.06,51.07,51.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210205,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,21060,338,NV,Under 50%,37.96,37.96,54.06,54.06,51.07,51.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210206,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,21060,338,NV,Under 50%,37.96,37.96,54.06,54.06,51.07,51.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210207,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,21107,340,NV,Under 50%,37.96,37.96,54.06,54.06,51.07,51.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210208,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,21133,341,NV,Under 50%,37.96,37.96,54.06,54.06,51.07,51.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210209,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,21154,342,NV,Under 50%,37.96,37.96,54.06,54.06,51.07,51.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210210,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,21171,343,NV,Under 50%,37.96,37.96,54.06,54.06,51.07,51.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210211,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,21184,344,NV,Under 50%,37.96,37.96,54.06,54.06,51.07,51.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210212,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,21203,344,NV,Under 50%,37.96,37.96,54.06,54.06,51.07,51.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210213,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,21220,345,NV,Under 50%,37.96,37.96,54.06,54.06,51.07,51.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210214,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,21238,346,NV,Under 50%,37.96,37.96,54.06,54.06,51.07,51.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210215,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,21264,346,NV,Under 50%,37.96,37.96,54.06,54.06,51.07,51.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210216,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,21293,347,NV,Under 50%,37.96,37.96,54.06,54.06,51.07,51.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210217,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,21322,348,NV,Under 50%,37.96,37.96,54.06,54.06,51.07,51.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210218,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,21352,348,NV,Under 50%,37.96,37.96,54.06,54.06,51.07,51.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210219,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,21371,348,NV,Under 50%,37.96,37.96,54.06,54.06,51.07,51.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210220,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,21397,349,NV,Under 50%,37.96,37.96,54.06,54.06,51.07,51.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210221,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,21425,349,NV,Under 50%,37.96,37.96,54.06,54.06,51.07,51.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210222,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,21463,350,NV,Under 50%,37.96,37.96,54.06,54.06,51.07,51.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210223,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,21500,350,NV,Under 50%,37.96,37.96,54.06,54.06,51.07,51.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210224,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,21541,351,NV,Under 50%,37.96,37.96,54.06,54.06,51.07,51.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210225,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,21590,351,NV,Under 50%,37.96,37.96,54.06,54.06,51.07,51.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210226,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,21659,351,NV,Under 50%,37.96,37.96,54.06,54.06,51.07,51.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210227,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,21719,351,NV,Under 50%,37.96,37.96,54.06,54.06,51.07,51.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210228,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,2.00,1,1.00,1,,1,1,,,0,0,2,1,5,0,21770,352,NV,Under 50%,43.52,43.52,57.19,57.19,54.64,54.64,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210301,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,21839,353,NV,Under 50%,43.52,43.52,58.44,58.44,56.07,56.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210302,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,21906,354,NV,Under 50%,43.52,43.52,58.44,58.44,56.07,56.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210303,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,21962,355,NV,Under 50%,43.52,43.52,58.44,58.44,56.07,56.07,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210304,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,22040,355,NV,Under 50%,43.52,43.52,55.31,55.31,52.50,52.50,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210305,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,22116,355,NV,Under 50%,43.52,43.52,55.31,55.31,52.50,52.50,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210306,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,22238,355,NV,Under 50%,43.52,43.52,55.31,55.31,52.50,52.50,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210307,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,22318,355,NV,Under 50%,43.52,43.52,55.31,55.31,52.50,52.50,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210308,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,22397,356,NV,Under 50%,43.52,43.52,55.31,55.31,52.50,52.50,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210309,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,22502,356,NV,Under 50%,43.52,43.52,55.31,55.31,52.50,52.50,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210310,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,22589,357,NV,Under 50%,43.52,43.52,55.31,55.31,52.50,52.50,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210311,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,22697,357,NV,Under 50%,43.52,43.52,55.31,55.31,52.50,52.50,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210312,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,22832,357,NV,Under 50%,43.52,43.52,55.31,55.31,52.50,52.50,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210313,3.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,22976,358,NV,Under 50%,47.22,47.22,57.40,57.40,54.88,54.88,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210314,3.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,23096,358,NV,Under 50%,47.22,47.22,57.40,57.40,54.88,54.88,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210315,3.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,23244,358,NV,Under 50%,47.22,47.22,57.40,57.40,54.88,54.88,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210316,3.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,23391,359,NV,Under 50%,47.22,47.22,57.40,57.40,54.88,54.88,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210317,3.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,23592,359,NV,Under 50%,47.22,47.22,57.40,57.40,54.88,54.88,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210318,3.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,23803,359,NV,Under 50%,47.22,47.22,57.40,57.40,54.88,54.88,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210319,3.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,24017,360,NV,Under 50%,47.22,47.22,57.40,57.40,54.88,54.88,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210320,3.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,24220,361,NV,Under 50%,47.22,47.22,57.40,57.40,54.88,54.88,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210321,3.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,24459,362,NV,Under 50%,47.22,47.22,57.40,57.40,54.88,54.88,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210322,3.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,24667,363,NV,Under 50%,47.22,47.22,57.40,57.40,54.88,54.88,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210323,3.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,24881,364,NV,Under 50%,47.22,47.22,57.40,57.40,54.88,54.88,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210324,3.00,1,2.00,1,2.00,1,2.00,1,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,25130,365,NV,Under 50%,65.74,65.74,67.81,67.81,66.79,66.79,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210325,3.00,1,2.00,1,2.00,1,2.00,1,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,25356,368,NV,Under 50%,65.74,65.74,67.81,67.81,66.79,66.79,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210326,3.00,1,2.00,1,2.00,1,2.00,1,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,25604,372,NV,Under 50%,65.74,65.74,67.81,67.81,66.79,66.79,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210327,3.00,1,2.00,1,2.00,1,2.00,1,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,25898,374,NV,Under 50%,65.74,65.74,67.81,67.81,66.79,66.79,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210328,3.00,1,2.00,1,2.00,1,2.00,1,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,26194,377,NV,Under 50%,65.74,65.74,67.81,67.81,66.79,66.79,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210329,3.00,1,2.00,1,2.00,1,2.00,1,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,26468,377,NV,Under 50%,65.74,65.74,67.81,67.81,66.79,66.79,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210330,3.00,1,2.00,1,2.00,1,2.00,1,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,26733,379,NV,Under 50%,65.74,65.74,67.81,67.81,66.79,66.79,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210331,3.00,1,2.00,1,2.00,1,2.00,1,0.00,,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,3.00,1,1.00,1,,1,1,60-64 yrs,45-49 yrs,1,0,2,1,5,0,26999,379,NV,Under 50%,65.74,65.74,67.81,67.81,66.79,66.79,75.00,75.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210401,3.00,1,2.00,1,2.00,1,2.00,1,0.00,,0.00,,2.00,1,3.00,1.00,1,0.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,4.00,1,1.00,1,,1,1,45-49 yrs,45-49 yrs,0,0,2,1,5,0,27256,380,NV,Under 50%,65.74,65.74,62.81,62.81,68.21,68.21,25.00,25.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210402,3.00,1,2.00,1,2.00,1,2.00,1,0.00,,0.00,,2.00,1,3.00,1.00,1,0.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,4.00,1,1.00,1,,1,1,45-49 yrs,45-49 yrs,0,0,2,1,5,0,27543,381,NV,Under 50%,65.74,65.74,62.81,62.81,68.21,68.21,25.00,25.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210403,3.00,1,2.00,1,2.00,1,2.00,1,0.00,,0.00,,2.00,1,3.00,1.00,1,0.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,4.00,1,1.00,1,,1,1,45-49 yrs,45-49 yrs,0,0,2,1,5,0,27853,382,NV,Under 50%,65.74,65.74,62.81,62.81,68.21,68.21,25.00,25.00
India,IND,Chandigarh,IND_CH,STATE_TOTAL,20210404,3.00,1,2.00,1,2.00,1,2.00,1,0.00,,0.00,,2.00,1,3.00,1.00,1,0.00,,,2.00,1,3.00,1.00,,0.00,4.00,1,4.00,1,1.00,1,,1,1,45-49 yrs,45-49 yrs,0,0,2,1,5,0,28194,383,NV,Under 50%,65.74,65.74,62.81,62.81,68.21,68.21,25.00,25.00
